id,correct,red_flag_correct_count,differential_correct_count,red_flag_correct_any_count,red_flag_correct_bot_count,red_flag_correct_user_count,differential_correct_any_count,differential_correct_bot_count,differential_correct_user_count,red_flag_correct,differential_correct,red_flag_correct_any,red_flag_correct_bot,red_flag_correct_user,differential_correct_any,differential_correct_bot,differential_correct_user
466797,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466852,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466524,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466618,False,1,1,1,1.0,1,3,3.0,1,True,True,True,True,True,True,True,True
466560,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466704,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466795,False,1,1,2,2.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466699,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466683,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466682,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466680,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466669,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466645,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466636,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466634,True,0,0,2,2.0,0,3,3.0,0,False,False,True,True,False,True,True,False
466633,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466600,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466595,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466590,True,0,0,4,4.0,0,4,4.0,0,False,False,True,True,False,True,True,False
466583,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466564,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466563,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466529,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466780,True,2,2,2,0.0,2,2,0.0,2,True,True,True,False,True,True,False,True
466574,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466759,True,1,0,1,1.0,1,0,0.0,0,True,False,True,True,True,False,False,False
466458,True,1,1,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466433,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466378,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466377,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466375,False,0,0,3,3.0,1,4,4.0,1,False,False,True,True,True,True,True,True
466371,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466361,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466350,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466333,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466319,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466288,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466438,False,0,2,1,1.0,0,2,2.0,1,False,True,True,True,False,True,True,True
466423,True,0,1,1,1.0,0,2,2.0,0,False,True,True,True,False,True,True,False
466388,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466382,True,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466373,True,1,2,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466367,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466355,False,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466348,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466346,True,0,1,1,1.0,0,2,2.0,0,False,True,True,True,False,True,True,False
466341,False,0,1,1,1.0,0,2,2.0,1,False,True,True,True,False,True,True,True
466323,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
467766,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466465,True,0,1,2,2.0,1,3,3.0,1,False,True,True,True,True,True,True,True
466761,False,1,0,2,2.0,0,2,2.0,0,True,False,True,True,False,True,True,False
466466,True,0,0,1,1.0,0,2,2.0,1,False,False,True,True,False,True,True,True
466472,False,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466756,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466739,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466723,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466722,True,2,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466710,True,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466696,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466692,False,0,1,1,1.0,0,1,1.0,0,False,True,True,True,False,True,True,False
466688,True,1,1,0,0.0,0,1,1.0,1,True,True,False,False,False,True,True,True
466686,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466674,True,0,0,0,0.0,0,1,1.0,1,False,False,False,False,False,True,True,True
466626,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466616,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466568,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466554,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466552,True,0,1,1,1.0,0,1,1.0,0,False,True,True,True,False,True,True,False
466551,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466546,True,1,0,1,1.0,0,1,1.0,0,True,False,True,True,False,True,True,False
466527,False,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
466513,True,0,0,1,1.0,1,2,1.0,2,False,False,True,True,True,True,True,True
466512,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466505,False,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466502,False,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466476,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466470,False,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
466374,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466734,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467731,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466767,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466773,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466813,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466817,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466841,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466843,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466850,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466757,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466854,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466880,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466887,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466890,False,0,1,1,1.0,0,4,4.0,0,False,True,True,True,False,True,True,False
466289,False,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466308,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466311,False,1,1,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
466315,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466855,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466753,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466749,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466745,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466540,False,0,0,0,0.0,0,3,3.0,1,False,False,False,False,False,True,True,True
466565,False,1,2,1,1.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466575,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466606,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466607,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466613,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466619,False,0,1,0,0.0,0,2,2.0,0,False,True,False,False,False,True,True,False
466624,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466625,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466629,True,0,0,1,1.0,1,4,4.0,1,False,False,True,True,True,True,True,True
466631,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466676,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466687,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466689,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466694,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466695,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466740,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466321,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466521,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466331,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466339,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466653,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466658,True,0,0,1,1.0,1,2,2.0,1,False,False,True,True,True,True,True,True
466660,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466664,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466672,True,0,1,0,0.0,0,2,1.0,1,False,True,False,False,False,True,True,True
466677,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466701,True,0,1,1,1.0,0,2,2.0,0,False,True,True,True,False,True,True,False
466651,True,1,1,2,2.0,1,4,4.0,1,True,True,True,True,True,True,True,True
466702,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466750,True,0,0,1,1.0,1,2,2.0,1,False,False,True,True,True,True,True,True
466762,True,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466776,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466777,True,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466784,True,1,1,1,1.0,1,3,3.0,1,True,True,True,True,True,True,True,True
467746,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467759,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466726,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466627,False,0,1,1,1.0,0,2,2.0,0,False,True,True,True,False,True,True,False
466605,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466585,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
466347,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466364,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466384,True,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466402,True,0,0,1,1.0,0,2,2.0,1,False,False,True,True,False,True,True,True
466407,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466419,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466425,False,0,0,1,0.0,1,1,0.0,1,False,False,True,False,True,True,False,True
466442,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466446,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466448,True,1,1,1,1.0,1,3,3.0,1,True,True,True,True,True,True,True,True
466480,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466486,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466491,True,0,1,1,1.0,1,4,4.0,1,False,True,True,True,True,True,True,True
466508,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466580,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466581,True,1,2,1,0.0,1,2,0.0,2,True,True,True,False,True,True,False,True
466584,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466334,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467742,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466507,False,2,2,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466477,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466803,False,0,1,2,2.0,0,3,3.0,0,False,True,True,True,False,True,True,False
466793,False,0,2,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
466785,False,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
466771,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466760,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466754,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466709,False,0,0,3,3.0,0,4,4.0,0,False,False,True,True,False,True,True,False
466808,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466730,False,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466718,False,1,2,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466708,False,0,1,0,0.0,0,2,2.0,1,False,True,False,False,False,True,True,True
466706,False,0,2,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466679,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466673,False,0,1,0,0.0,0,2,2.0,0,False,True,False,False,False,True,True,False
466666,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466662,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466719,False,0,0,1,1.0,1,2,2.0,2,False,False,True,True,True,True,True,True
466818,False,0,2,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466821,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466823,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466290,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466293,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466303,True,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466304,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466312,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466314,False,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466356,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
467755,False,0,0,2,2.0,0,4,4.0,0,False,False,True,True,False,True,True,False
466357,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467787,True,0,1,2,2.0,0,4,4.0,2,False,True,True,True,False,True,True,True
466358,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466420,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466429,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466964,False,0,1,0,0.0,0,2,2.0,0,False,True,False,False,False,True,True,False
466891,False,1,2,1,1.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466875,True,1,2,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
466844,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466657,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466487,True,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466647,True,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466642,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466393,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466383,True,0,2,0,0.0,0,2,2.0,1,False,True,False,False,False,True,True,True
466362,False,1,1,2,2.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466360,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466352,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466342,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466328,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466397,False,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
466301,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466432,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466434,True,1,1,2,2.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466440,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466444,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466461,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466462,False,0,1,1,1.0,0,3,3.0,0,False,True,True,True,False,True,True,False
466473,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466299,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466408,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466422,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466424,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466637,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466630,False,1,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466603,False,1,2,1,1.0,1,2,2.0,2,True,True,True,True,True,True,True,True
466599,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466594,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466593,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466589,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466588,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466573,True,1,4,1,0.0,1,1,0.0,1,True,True,True,False,True,True,False,True
466553,False,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466547,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466522,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466509,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466504,False,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
466494,True,1,1,1,0.0,1,1,0.0,1,True,True,True,False,True,True,False,True
466490,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466449,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466646,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466713,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466792,True,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
466735,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466571,True,0,0,1,1.0,1,4,4.0,1,False,False,True,True,True,True,True,True
466548,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
466539,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466537,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466533,True,0,0,1,1.0,1,3,3.0,1,False,False,True,True,True,True,True,True
466526,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466516,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466506,True,1,1,1,1.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466498,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466497,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466492,True,1,1,1,1.0,0,3,3.0,0,True,True,True,True,False,True,True,False
466478,True,0,1,1,1.0,1,3,3.0,1,False,True,True,True,True,True,True,True
466469,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466468,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466457,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466453,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466450,True,1,2,1,1.0,1,2,1.0,2,True,True,True,True,True,True,True,True
466597,True,0,0,1,1.0,1,3,3.0,1,False,False,True,True,True,True,True,True
466445,True,1,1,1,1.0,1,4,4.0,1,True,True,True,True,True,True,True,True
466620,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466655,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466819,False,1,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466815,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466810,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466798,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466789,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466782,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466769,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466758,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466742,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466737,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466729,True,1,1,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466725,True,1,1,1,1.0,1,5,5.0,1,True,True,True,True,True,True,True,True
466717,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466712,True,1,2,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
466700,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466693,False,0,0,1,1.0,1,2,2.0,1,False,False,True,True,True,True,True,True
466665,True,0,0,1,1.0,0,5,5.0,0,False,False,True,True,False,True,True,False
466648,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466430,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466417,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466414,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466463,False,0,0,0,0.0,0,1,1.0,1,False,False,False,False,False,True,True,True
466479,True,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466483,False,0,0,3,1.0,3,3,1.0,3,False,False,True,True,True,True,True,True
466499,True,0,0,0,0.0,0,4,4.0,0,False,False,False,False,False,True,True,False
466518,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466525,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466530,False,0,0,2,2.0,0,4,4.0,1,False,False,True,True,False,True,True,True
466543,True,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
466550,True,1,2,2,2.0,0,4,3.0,1,True,True,True,True,False,True,True,True
466557,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466561,False,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
466566,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466570,True,0,0,1,0.0,1,2,0.0,2,False,False,True,False,True,True,False,True
466582,True,1,4,1,1.0,1,4,4.0,1,True,True,True,True,True,True,True,True
466602,False,1,2,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
466610,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466621,True,0,0,0,0.0,0,3,3.0,0,False,False,False,False,False,True,True,False
466460,True,1,1,2,2.0,1,4,4.0,2,True,True,True,True,True,True,True,True
466455,True,0,0,2,2.0,0,4,4.0,1,False,False,True,True,False,True,True,True
466441,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466436,True,2,2,2,2.0,1,3,3.0,1,True,True,True,True,True,True,True,True
466411,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466405,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466403,True,1,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466401,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466392,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466381,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466379,True,0,0,1,1.0,1,3,3.0,1,False,False,True,True,True,True,True,True
466365,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466829,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
466359,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
466345,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
466332,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467780,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466318,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466292,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466426,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466428,True,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
466435,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466351,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466833,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466840,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466858,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466538,False,0,1,1,1.0,0,2,2.0,0,False,True,True,True,False,True,True,False
466556,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
466562,False,0,0,1,1.0,0,4,4.0,0,False,False,True,True,False,True,True,False
466567,False,1,1,2,2.0,1,2,2.0,1,True,True,True,True,True,True,True,True
466596,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
466615,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
466617,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
466628,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
